iso,sex,year,bmi,lower95ci,upper95ci,obese_pc,obese_lower95ci,obese_upper95ci
MEX,Women,1993,26.18097232,25.73175687,26.62449518,0.223754684,0.181190536,0.269373421
MEX,Women,1994,26.35006309,25.93464507,26.7649311,0.228835489,0.186617841,0.273396995
MEX,Women,1995,26.51424096,26.12599411,26.90149221,0.233929028,0.191996089,0.27788808
MEX,Women,1996,26.67171425,26.30416593,27.03780501,0.238975094,0.197884402,0.282733045
MEX,Women,1997,26.82233882,26.47204123,27.17598554,0.243973993,0.203865484,0.286611609
MEX,Women,1998,26.9659087,26.63458817,27.30832231,0.248921968,0.209046823,0.291082801
MEX,Women,1999,27.10136139,26.78694406,27.43554835,0.253844079,0.214399859,0.295218939
MEX,Women,2000,27.22701965,26.92502517,27.55226358,0.258738996,0.220304107,0.299397282
MEX,Women,2001,27.34319156,27.05032238,27.65689939,0.263658691,0.225448586,0.303746891
MEX,Women,2002,27.45050864,27.16999932,27.75138113,0.268602252,0.230882587,0.307921667
MEX,Women,2003,27.54923271,27.26946623,27.83831177,0.273567273,0.236432285,0.313174351
MEX,Women,2004,27.64102356,27.36341414,27.92205363,0.278547613,0.241505236,0.317549865
MEX,Women,2005,27.72717415,27.45095912,27.99945626,0.283546122,0.24618477,0.322923546
MEX,Women,2006,27.80893099,27.53517662,28.08442189,0.288573443,0.251260611,0.328084478
MEX,Women,2007,27.88722989,27.6147526,28.15942686,0.293622058,0.255788735,0.332980034
MEX,Women,2008,27.96417544,27.69267676,28.23782174,0.298688316,0.260007233,0.338419988
MEX,Women,2009,28.04051681,27.7632689,28.3251421,0.303765754,0.264059702,0.344461643
MEX,Women,2010,28.11767477,27.82702286,28.41779492,0.308855834,0.268104075,0.350797614
MEX,Women,2011,28.19633744,27.8806397,28.52131981,0.313966221,0.272020504,0.358143542
MEX,Women,2012,28.27583784,27.92902227,28.63550276,0.3191046,0.275370207,0.36558333
MEX,Women,2013,28.35585253,27.97279295,28.74435468,0.324254193,0.277761119,0.3733852
MEX,Women,2014,28.43557536,28.00877993,28.87208221,0.329428487,0.279941657,0.381172811
MEX,Women,2015,28.51446269,28.02807502,29.00024002,0.334625865,0.282378637,0.389602012
MEX,Women,2016,28.5927059,28.04246743,29.13653928,0.339817353,0.284217301,0.398309282
FSM,Women,1975,27.02123187,24.21593271,29.75942658,0.257383203,0.160517584,0.371606606
FSM,Women,1976,27.18469033,24.47473255,29.81546519,0.264750382,0.168896255,0.375622086
FSM,Women,1977,27.34652741,24.73360623,29.87518822,0.272116975,0.177507133,0.379576273
FSM,Women,1978,27.50683537,24.99482902,29.95107608,0.279508791,0.186462194,0.385194491
FSM,Women,1979,27.6657887,25.25707488,30.02103897,0.286917725,0.19474394,0.390260213
FSM,Women,1980,27.82366616,25.52010028,30.08386126,0.294371928,0.204516577,0.395318354
FSM,Women,1981,27.97855841,25.7682775,30.16449507,0.301725693,0.212492546,0.400017017
FSM,Women,1982,28.13079535,25.98866182,30.22814836,0.309011016,0.22099069,0.404701866
FSM,Women,1983,28.28009431,26.20307125,30.30109246,0.316242899,0.229639442,0.409377735
FSM,Women,1984,28.42642076,26.41955838,30.3822501,0.323447211,0.238115449,0.414481754
FSM,Women,1985,28.57004329,26.63367651,30.46515544,0.330601234,0.246898256,0.4203654
FSM,Women,1986,28.71071175,26.84287136,30.54405553,0.337719857,0.254472965,0.426020815
FSM,Women,1987,28.84870998,27.04166105,30.64523891,0.344837289,0.262136667,0.431714621
FSM,Women,1988,28.98410912,27.25558343,30.70237497,0.351933972,0.269581994,0.437498691
FSM,Women,1989,29.11630068,27.45492529,30.75842455,0.359025382,0.277132095,0.443044891
FSM,Women,1990,29.24570713,27.6410313,30.82901126,0.366110692,0.28553581,0.448370283
FSM,Women,1991,29.37125829,27.8171934,30.90401412,0.373136865,0.292744496,0.455128374
FSM,Women,1992,29.49277569,28.00308689,30.96993725,0.380107458,0.300195177,0.460552013
FSM,Women,1993,29.61027565,28.16907959,31.03443423,0.386999872,0.307545459,0.466601946
FSM,Women,1994,29.72325083,28.33793359,31.08741683,0.393816978,0.315277947,0.472328578
FSM,Women,1995,29.83166091,28.50300536,31.15420013,0.400596182,0.323388808,0.478276856
FSM,Women,1996,29.93282055,28.67389715,31.2024854,0.407049784,0.330875814,0.483668415
FSM,Women,1997,30.02795588,28.80865556,31.22682573,0.413235969,0.338146592,0.489244939
FSM,Women,1998,30.11763094,28.95544305,31.26093433,0.419190001,0.344902397,0.493550956
FSM,Women,1999,30.20258791,29.0868843,31.28606433,0.42496481,0.351986927,0.498749199
FSM,Women,2000,30.28343726,29.22133747,31.31489439,0.430574105,0.358641552,0.50307435
FSM,Women,2001,30.36381054,29.34267535,31.35581091,0.436375822,0.36457295,0.508305818
FSM,Women,2002,30.44379583,29.47544113,31.40262013,0.442352313,0.371685278,0.513688042
FSM,Women,2003,30.52328031,29.60281079,31.45888976,0.448472054,0.378961386,0.519172463
FSM,Women,2004,30.60221104,29.69406424,31.51823495,0.454717721,0.385144951,0.52493871
FSM,Women,2005,30.67971794,29.79681771,31.57402909,0.461074891,0.392199226,0.53055893
FSM,Women,2006,30.75607301,29.89015739,31.6318447,0.467528174,0.397662377,0.536063807
FSM,Women,2007,30.83243264,29.93312753,31.69889441,0.474055485,0.404238105,0.542468794
FSM,Women,2008,30.90954019,29.98146623,31.76983928,0.48062295,0.4109222,0.549067015
FSM,Women,2009,30.987108,30.03162105,31.87614875,0.487195428,0.417867129,0.555477012
FSM,Women,2010,31.06477981,30.06991708,31.99382218,0.493731015,0.423603436,0.562405345
FSM,Women,2011,31.14227404,30.10592076,32.1298811,0.500199286,0.428693858,0.569517349
FSM,Women,2012,31.2202189,30.12014202,32.25153043,0.506613193,0.433737948,0.577706693
FSM,Women,2013,31.29832332,30.12118194,32.40990995,0.512967355,0.437864327,0.58519381
FSM,Women,2014,31.37650679,30.11125337,32.5740686,0.51927861,0.443187838,0.592823951
FSM,Women,2015,31.4552167,30.11424963,32.75734334,0.525533872,0.447858278,0.602325899
FSM,Women,2016,31.53416098,30.10082423,32.94018024,0.531737335,0.451748924,0.611006108
MDA,Women,1975,24.8878793,21.91957761,27.86920512,0.111190069,0.051511524,0.199835274
MDA,Women,1976,24.98446424,22.13402688,27.87093043,0.11448903,0.055651391,0.200814364
MDA,Women,1977,25.07941393,22.35018854,27.86557965,0.117844538,0.059456086,0.201271926
MDA,Women,1978,25.17302289,22.54058952,27.85415815,0.121252247,0.063071255,0.202671634
MDA,Women,1979,25.26498193,22.73478317,27.84771917,0.124725306,0.067061515,0.205204541
MDA,Women,1980,25.35530737,22.93069915,27.83643362,0.12826745,0.071107786,0.206195513
MDA,Women,1981,25.44325096,23.11720411,27.80133911,0.131819172,0.074832602,0.208133511
MDA,Women,1982,25.529412,23.30636436,27.79833631,0.135364243,0.078428959,0.210060449
MDA,Women,1983,25.61333724,23.47027115,27.79052102,0.138925125,0.0824316,0.212131621
MDA,Women,1984,25.69517915,23.632884,27.77705855,0.142488323,0.086108208,0.213807431
MDA,Women,1985,25.77510615,23.78093111,27.76296283,0.146042502,0.089992479,0.215389338
MDA,Women,1986,25.85029934,23.93655732,27.76157514,0.149483696,0.093954138,0.217952643
MDA,Women,1987,25.92146714,24.07754377,27.75519261,0.152807781,0.097451618,0.220801999
MDA,Women,1988,25.98933833,24.21605226,27.77137065,0.15603976,0.100817464,0.223358279
MDA,Women,1989,26.05481956,24.34183831,27.75320875,0.159176107,0.10440822,0.225247273
MDA,Women,1990,26.118699,24.45668319,27.73048099,0.162248591,0.107692658,0.22793727
MDA,Women,1991,26.17714589,24.58591521,27.71391053,0.164999079,0.110096861,0.230280894
MDA,Women,1992,26.23177025,24.70384759,27.70663346,0.167483592,0.112385965,0.231234265
MDA,Women,1993,26.28406392,24.81188056,27.69104279,0.1697347,0.11466586,0.232236792
MDA,Women,1994,26.3361838,24.91554306,27.69520835,0.171804621,0.11712233,0.233510489
MDA,Women,1995,26.38946264,25.03210504,27.68077113,0.173735036,0.119274892,0.235420237
MDA,Women,1996,26.44514055,25.15591653,27.68424185,0.175575266,0.121487761,0.236849075
MDA,Women,1997,26.50374944,25.29211561,27.69797467,0.17735688,0.123750022,0.238021505
MDA,Women,1998,26.56617836,25.40626813,27.70738824,0.179102942,0.125891435,0.239886142
MDA,Women,1999,26.63189373,25.52972474,27.71233753,0.180872865,0.127763598,0.241675058
MDA,Women,2000,26.70002729,25.65089461,27.72803819,0.182668799,0.129499734,0.243115932
MDA,Women,2001,26.76957429,25.78168448,27.74784809,0.184525574,0.131585733,0.244841469
MDA,Women,2002,26.83958595,25.90596332,27.7738439,0.186452983,0.133840604,0.246238772
MDA,Women,2003,26.9088055,26.02416901,27.79288585,0.188449775,0.135666279,0.247660691
MDA,Women,2004,26.97619093,26.14090749,27.80917518,0.190515114,0.137722102,0.249688153
MDA,Women,2005,27.04038223,26.25058272,27.83307829,0.192628245,0.139662484,0.251237567
MDA,Women,2006,27.10103346,26.35137302,27.85247578,0.194809556,0.141192305,0.253467259
MDA,Women,2007,27.15851669,26.42745224,27.87609905,0.197060022,0.143047273,0.256680379
MDA,Women,2008,27.21243091,26.4979205,27.90423121,0.199352835,0.143783371,0.26029989
MDA,Women,2009,27.26295321,26.56324012,27.95615961,0.201696985,0.145608242,0.263269535
MDA,Women,2010,27.31034042,26.60596109,28.01143178,0.20409194,0.146513183,0.26663194
MDA,Women,2011,27.35659577,26.63754107,28.07065027,0.206571994,0.147587186,0.270632217
MDA,Women,2012,27.40198534,26.66247343,28.15035162,0.209148107,0.148591851,0.274477936
MDA,Women,2013,27.44742511,26.66792812,28.23049747,0.211808461,0.149132266,0.278270245
MDA,Women,2014,27.49307143,26.66003731,28.3227314,0.214540783,0.15050908,0.283164269
MDA,Women,2015,27.53849435,26.63293553,28.43896163,0.217332557,0.151061348,0.288466716
MDA,Women,2016,27.58411562,26.61874385,28.56184994,0.220252671,0.15180359,0.293976342
MNG,Women,1975,22.51025757,19.76126726,25.26525347,0.070271791,0.029875677,0.12882374
MNG,Women,1976,22.6292242,20.02446658,25.26329011,0.0730705,0.032380068,0.13032965
MNG,Women,1977,22.74688401,20.27184127,25.2375018,0.075957305,0.035034918,0.132240474
MNG,Women,1978,22.86308179,20.47989922,25.21915439,0.078921391,0.037966653,0.134573976
MNG,Women,1979,22.97824141,20.74259505,25.21365365,0.081965277,0.040659591,0.136334528
MNG,Women,1980,23.09190299,20.95438508,25.20727608,0.085092329,0.043706865,0.138709876
MNG,Women,1981,23.20356456,21.1836182,25.22278165,0.088253564,0.046749297,0.141467085
MNG,Women,1982,23.3128007,21.39023971,25.25322499,0.091461694,0.050009418,0.144527187
MNG,Women,1983,23.42045606,21.59568983,25.24731803,0.094718297,0.053098757,0.147224426
MNG,Women,1984,23.5270824,21.80501875,25.27340304,0.098039596,0.056555964,0.150410454
MNG,Women,1985,23.63212662,22.01371905,25.285566,0.101408121,0.059368875,0.153794737
MNG,Women,1986,23.73408544,22.20498451,25.28316599,0.104772887,0.062467267,0.157514402
MNG,Women,1987,23.83352137,22.38371719,25.30179995,0.10813639,0.066074297,0.160041207
MNG,Women,1988,23.93123298,22.56542044,25.31512994,0.111507633,0.068860604,0.16274189
MNG,Women,1989,24.02744501,22.74434034,25.32972373,0.114900423,0.07233272,0.166426212
MNG,Women,1990,24.12244298,22.9094112,25.36447403,0.118329119,0.075525889,0.170284038
MNG,Women,1991,24.21280602,23.07260072,25.36848914,0.121628419,0.078357515,0.173548113
MNG,Women,1992,24.2992512,23.2265254,25.38576197,0.124837668,0.081662535,0.1762093
MNG,Women,1993,24.38260082,23.38091681,25.38589329,0.127961664,0.084678038,0.178976092
MNG,Women,1994,24.46419084,23.52086806,25.40942787,0.13104083,0.087455102,0.181830257
MNG,Women,1995,24.54486999,23.66430617,25.42458871,0.13409425,0.090489541,0.184700291
MNG,Women,1996,24.62538598,23.7863806,25.44924613,0.137180458,0.093399267,0.187235854
MNG,Women,1997,24.70593648,23.9156969,25.47791278,0.140309565,0.096384078,0.189954147
MNG,Women,1998,24.78688616,24.04157275,25.5147208,0.143511605,0.099433253,0.192843882
MNG,Women,1999,24.86865088,24.16874197,25.55971168,0.146797675,0.102732256,0.195859321
MNG,Women,2000,24.95073182,24.29791399,25.59672116,0.150178273,0.105852131,0.199253059
MNG,Women,2001,25.04041133,24.42837908,25.64612033,0.154035476,0.109874898,0.202876343
MNG,Women,2002,25.13673315,24.54638985,25.71032744,0.158340841,0.113931149,0.207384028
MNG,Women,2003,25.2384837,24.67387993,25.77446934,0.163043495,0.118270405,0.212289142
MNG,Women,2004,25.34562039,24.81159281,25.86237185,0.168120642,0.123272212,0.217619528
MNG,Women,2005,25.456801,24.94769852,25.96428868,0.173529215,0.127450182,0.223716582
MNG,Women,2006,25.5715595,25.08050871,26.07651268,0.179196108,0.132141808,0.229749983
MNG,Women,2007,25.68921845,25.20103383,26.19632462,0.18509477,0.137531372,0.236439079
MNG,Women,2008,25.80980846,25.31681087,26.32862012,0.191171519,0.142548647,0.242683261
MNG,Women,2009,25.93207077,25.41982019,26.4601698,0.19739877,0.147590716,0.249460359
MNG,Women,2010,26.05491006,25.50727114,26.60639308,0.203746593,0.152788012,0.256927527
MNG,Women,2011,26.17727221,25.59631407,26.77163962,0.21011869,0.157859069,0.264779766
MNG,Women,2012,26.29890466,25.67493933,26.93391827,0.216519837,0.16235563,0.272766783
MNG,Women,2013,26.41935965,25.73588617,27.09977867,0.222938154,0.167093535,0.281078792
MNG,Women,2014,26.53821185,25.79203747,27.29296375,0.229362399,0.171163254,0.289792002
MNG,Women,2015,26.6551891,25.83107713,27.49173051,0.235797468,0.175240084,0.299704399
MNG,Women,2016,26.76993285,25.85825753,27.68250291,0.242190108,0.178251786,0.309523289
MNE,Women,1975,23.14847214,19.67634281,26.621818,0.081547907,0.035923901,0.15252517
MNE,Women,1976,23.24695902,19.87250848,26.59509375,0.084696703,0.039097951,0.153454475
MNE,Women,1977,23.3449164,20.0556579,26.60487745,0.087969084,0.042284083,0.155588914
MNE,Women,1978,23.44205607,20.20659343,26.62849582,0.091362695,0.045190997,0.158527932
MNE,Women,1979,23.53816203,20.358925,26.64454952,0.094881996,0.049000994,0.161308794
MNE,Women,1980,23.63323454,20.5302029,26.6848907,0.098505143,0.052236034,0.164730429
MNE,Women,1981,23.72748442,20.66913487,26.70430946,0.102240346,0.055538929,0.168111458
MNE,Women,1982,23.8209381,20.81945091,26.72682156,0.106074955,0.059068648,0.171278149
MNE,Women,1983,23.91256584,20.94484294,26.77764766,0.110002774,0.062539219,0.174820292
MNE,Women,1984,24.00239116,21.09363823,26.82928047,0.114026296,0.065997519,0.178415664
MNE,Women,1985,24.09033386,21.23946082,26.85055633,0.118120946,0.069413314,0.182140814
MNE,Women,1986,24.1755191,21.37905264,26.90633356,0.122297403,0.072921169,0.185959863
MNE,Women,1987,24.25842461,21.48683025,26.95888169,0.126530144,0.076094648,0.189735692
MNE,Women,1988,24.33865742,21.58662218,26.99392318,0.130815453,0.079642627,0.194098559
MNE,Women,1989,24.41634765,21.68027529,27.03307169,0.135145308,0.083523796,0.198243293
MNE,Women,1990,24.49177247,21.79179151,27.07673068,0.139505059,0.087075784,0.202701058
MNE,Women,1991,24.5653467,21.90067076,27.11875438,0.143874454,0.091050231,0.206845829
MNE,Women,1992,24.63694236,21.96621391,27.16072443,0.148258515,0.095457712,0.211223055
MNE,Women,1993,24.70736099,22.05466865,27.21190602,0.152646377,0.099069013,0.215466823
MNE,Women,1994,24.77717883,22.13982422,27.27562533,0.157052649,0.102751078,0.219622405
MNE,Women,1995,24.84731888,22.22853358,27.329944,0.161483732,0.106528089,0.22396191
MNE,Women,1996,24.91844358,22.28449794,27.40934025,0.165910294,0.110336207,0.228800386
MNE,Women,1997,24.99106315,22.35812652,27.48494446,0.170328218,0.114310442,0.233645247
MNE,Women,1998,25.06567303,22.44600031,27.54153186,0.174746517,0.117921621,0.238855312
MNE,Women,1999,25.14221007,22.54108558,27.61732827,0.179179498,0.122200418,0.24303985
MNE,Women,2000,25.2206969,22.61187203,27.69228049,0.183629305,0.126159014,0.247447555
MNE,Women,2001,25.29890703,22.70268699,27.78538383,0.187994228,0.130168132,0.251823611
MNE,Women,2002,25.3768903,22.8000771,27.86519078,0.19227867,0.133664485,0.256452654
MNE,Women,2003,25.45419277,22.89453099,27.94373383,0.196494795,0.137160977,0.260777293
MNE,Women,2004,25.53122434,22.95906534,28.02437381,0.200668546,0.141095316,0.26549489
MNE,Women,2005,25.60766147,23.01484319,28.09322944,0.204789035,0.145005515,0.270164425
MNE,Women,2006,25.68071461,23.0886878,28.18771637,0.208665453,0.147732099,0.274875172
MNE,Women,2007,25.75073044,23.14823673,28.25690834,0.212338113,0.150662158,0.27979327
MNE,Women,2008,25.81806466,23.20386267,28.34515371,0.215823777,0.153570736,0.283552285
MNE,Women,2009,25.88237462,23.26800858,28.43890911,0.219152745,0.156493054,0.287884331
MNE,Women,2010,25.94387963,23.30599486,28.52221498,0.222377609,0.159174817,0.291629062
MNE,Women,2011,26.0040499,23.3442197,28.59897903,0.225521169,0.161037903,0.295141321
MNE,Women,2012,26.06324845,23.40775429,28.70114216,0.228622229,0.162188423,0.300065942
MNE,Women,2013,26.12194612,23.41308979,28.80770536,0.231702733,0.163629963,0.3043864
MNE,Women,2014,26.18067933,23.41757216,28.89888629,0.234784917,0.164814812,0.309767625
MNE,Women,2015,26.23939111,23.43560397,29.02732476,0.2378729,0.165506518,0.314308313
MNE,Women,2016,26.29841226,23.44162899,29.13559142,0.24101506,0.166725376,0.320857987
MAR,Women,1975,22.49919285,20.20500546,24.81480779,0.100724348,0.049686815,0.174881762
MAR,Women,1976,22.62706085,20.47082666,24.80796042,0.10478121,0.053950388,0.177459374
MAR,Women,1977,22.75512533,20.709989,24.82015224,0.108989816,0.057839145,0.179516706
MAR,Women,1978,22.88269475,20.96397972,24.83248424,0.113345026,0.061653602,0.181980728
MAR,Women,1979,23.00961383,21.22225881,24.83220237,0.117834667,0.066324906,0.18512547
MAR,Women,1980,23.13591312,21.44979438,24.84531819,0.122446598,0.070719491,0.1888603
MAR,Women,1981,23.26160457,21.66811189,24.86466574,0.127194024,0.075548822,0.192646338
MAR,Women,1982,23.38657001,21.8867582,24.89687403,0.132058904,0.079920788,0.195878732
MAR,Women,1983,23.51077454,22.11167938,24.91360555,0.137040924,0.085141808,0.199451154
MAR,Women,1984,23.6339571,22.33539289,24.93607859,0.14213725,0.090268123,0.203615603
MAR,Women,1985,23.7563749,22.55463088,24.96958852,0.147323492,0.095440625,0.208315377
MAR,Women,1986,23.87722913,22.77413306,25.0073854,0.152602793,0.101197976,0.213416429
MAR,Women,1987,23.99685987,22.97251585,25.05248673,0.157991134,0.10625098,0.21925129
MAR,Women,1988,24.11550473,23.15158934,25.10024426,0.163478982,0.111596173,0.223795753
MAR,Women,1989,24.23292522,23.3379731,25.14445966,0.169048828,0.117001349,0.228890979
MAR,Women,1990,24.34936194,23.52581945,25.19336288,0.17470889,0.122801351,0.234338885
MAR,Women,1991,24.46405468,23.69527715,25.24862402,0.18041262,0.12859832,0.239587656
MAR,Women,1992,24.57676778,23.85758177,25.31803528,0.186174269,0.133623413,0.244804657
MAR,Women,1993,24.68779535,24.00216479,25.36513417,0.191996171,0.13967904,0.25048628
MAR,Women,1994,24.79764745,24.13389538,25.43868315,0.197868938,0.145444175,0.256122735
MAR,Women,1995,24.90717518,24.28007805,25.53107921,0.203798106,0.150988552,0.262476679
MAR,Women,1996,25.01362081,24.41574642,25.63071563,0.209635899,0.156562465,0.26845554
MAR,Women,1997,25.1168946,24.54100831,25.71160862,0.215397953,0.161862044,0.274087091
MAR,Women,1998,25.21743253,24.648702,25.79740099,0.221100027,0.167958886,0.27915421
MAR,Women,1999,25.31441136,24.74844649,25.88303062,0.226765456,0.17387553,0.285446185
MAR,Women,2000,25.40673944,24.83990781,25.97126694,0.232389322,0.179378159,0.291288191
MAR,Women,2001,25.49502907,24.91909531,26.06994152,0.238042163,0.184919929,0.296478263
